user_id,order_id,date,amount,merchant_id,purchase_status,month,year,week,weekday,first_tran_date,tenure_days,first_tran_month,tran_month,type_user,total_tx,rate_pct,revenue
6448843,4310692592,2020-01-16,30000,12,,1,2020,3,Thursday,2019-10-28,80.0,2019-10,2020-01,Current,1,2,600.0
41893071,4311702857,2020-01-16,20000,12,,1,2020,3,Thursday,2019-01-21,360.0,2019-01,2020-01,Current,1,2,400.0
42931153,4312291546,2020-01-16,10000,12,,1,2020,3,Thursday,2019-05-18,243.0,2019-05,2020-01,Current,1,2,200.0
44116712,4305900479,2020-01-16,100000,12,,1,2020,3,Thursday,2018-11-08,434.0,2018-11,2020-01,Current,1,2,2000.0
43061646,4310407920,2020-01-16,50000,12,,1,2020,3,Thursday,2019-11-26,51.0,2019-11,2020-01,Current,1,2,1000.0
44656516,4306179999,2020-01-16,20000,12,,1,2020,3,Thursday,2019-09-05,133.0,2019-09,2020-01,Current,1,2,400.0
34997381,4308361091,2020-01-16,100000,12,,1,2020,3,Thursday,2016-02-14,1432.0,2016-02,2020-01,Current,1,2,2000.0
18081726,4307899017,2020-01-16,20000,14,,1,2020,3,Thursday,2020-01-06,10.0,2020-01,2020-01,New,1,4,800.0
42148322,4312290097,2020-01-16,30000,13,,1,2020,3,Thursday,2018-09-19,484.0,2018-09,2020-01,Current,1,3,900.0
35002553,4311106474,2020-01-16,50000,12,,1,2020,3,Thursday,2019-10-21,87.0,2019-10,2020-01,Current,1,2,1000.0
32531095,4312332310,2020-01-16,50000,13,,1,2020,3,Thursday,2019-04-24,267.0,2019-04,2020-01,Current,1,3,1500.0
32839633,4311209071,2020-01-16,10000,13,,1,2020,3,Thursday,2016-03-06,1411.0,2016-03,2020-01,Current,1,3,300.0
29862147,4308003952,2020-01-16,10000,13,,1,2020,3,Thursday,2016-07-05,1290.0,2016-07,2020-01,Current,1,3,300.0
9683678,4314210182,2020-01-16,50000,13,,1,2020,3,Thursday,2017-12-22,755.0,2017-12,2020-01,Current,1,3,1500.0
4887895,4310216540,2020-01-16,100000,12,,1,2020,3,Thursday,2019-10-13,95.0,2019-10,2020-01,Current,1,2,2000.0
7465349,4309097886,2020-01-16,20000,12,,1,2020,3,Thursday,2019-12-24,23.0,2019-12,2020-01,Current,1,2,400.0
22430873,4314747176,2020-01-16,10000,13,,1,2020,3,Thursday,2018-12-06,406.0,2018-12,2020-01,Current,1,3,300.0
41770449,4311537831,2020-01-16,200000,12,,1,2020,3,Thursday,2018-05-02,624.0,2018-05,2020-01,Current,1,2,4000.0
46487056,4310049943,2020-01-16,20000,15,,1,2020,3,Thursday,2019-06-09,221.0,2019-06,2020-01,Current,1,4,800.0
51556860,4309692437,2020-01-16,200000,12,Purchase on behalf of someone,1,2020,3,Thursday,2019-12-10,37.0,2019-12,2020-01,Current,1,2,4000.0
38881020,4322497201,2020-01-17,20000,15,Purchase on behalf of someone,1,2020,3,Friday,2019-02-04,347.0,2019-02,2020-01,Current,1,4,800.0
40580801,4327228021,2020-01-17,50000,12,,1,2020,3,Friday,2019-12-10,38.0,2019-12,2020-01,Current,1,2,1000.0
44912730,4317241612,2020-01-17,20000,14,,1,2020,3,Friday,2019-01-21,361.0,2019-01,2020-01,Current,1,4,800.0
45646694,4327848513,2020-01-17,50000,13,,1,2020,3,Friday,2019-02-12,339.0,2019-02,2020-01,Current,1,3,1500.0
44730398,4326881276,2020-01-17,30000,13,,1,2020,3,Friday,2019-09-10,129.0,2019-09,2020-01,Current,1,3,900.0
50512115,4321886202,2020-01-17,20000,12,,1,2020,3,Friday,2019-11-09,69.0,2019-11,2020-01,Current,1,2,400.0
31717773,4319726133,2020-01-17,10000,12,,1,2020,3,Friday,2019-07-31,170.0,2019-07,2020-01,Current,1,2,200.0
43644689,4329351571,2020-01-17,100000,12,,1,2020,3,Friday,2018-10-18,456.0,2018-10,2020-01,Current,1,2,2000.0
30905179,4328705364,2020-01-17,10000,13,,1,2020,3,Friday,2018-08-19,516.0,2018-08,2020-01,Current,1,3,300.0
51723983,4321719696,2020-01-17,50000,14,,1,2020,3,Friday,2019-12-25,23.0,2019-12,2020-01,Current,1,4,2000.0
45618167,4327223165,2020-01-17,100000,13,,1,2020,3,Friday,2019-02-12,339.0,2019-02,2020-01,Current,1,3,3000.0
46438033,4317477150,2020-01-17,30000,13,,1,2020,3,Friday,2019-05-03,259.0,2019-05,2020-01,Current,1,3,900.0
43311668,4318342136,2020-01-17,100000,12,,1,2020,3,Friday,2019-04-06,286.0,2019-04,2020-01,Current,1,2,2000.0
42320559,4327494577,2020-01-17,30000,12,,1,2020,3,Friday,2018-08-24,511.0,2018-08,2020-01,Current,1,2,600.0
42954609,4321557298,2020-01-17,20000,12,,1,2020,3,Friday,2019-03-27,296.0,2019-03,2020-01,Current,1,2,400.0
46927031,4317531065,2020-01-17,10000,14,,1,2020,3,Friday,2019-08-13,157.0,2019-08,2020-01,Current,1,4,400.0
45443496,4319570555,2020-01-17,20000,12,,1,2020,3,Friday,2019-08-29,141.0,2019-08,2020-01,Current,1,2,400.0
14495690,4318834557,2020-01-17,50000,12,,1,2020,3,Friday,2019-06-06,225.0,2019-06,2020-01,Current,1,2,1000.0
38397473,4318347294,2020-01-17,100000,12,,1,2020,3,Friday,2017-09-22,847.0,2017-09,2020-01,Current,1,2,2000.0
48934127,4327073851,2020-01-17,50000,12,,1,2020,3,Friday,2019-11-18,60.0,2019-11,2020-01,Current,1,2,1000.0
43560597,4319867893,2020-01-17,20000,12,,1,2020,3,Friday,2018-11-28,415.0,2018-11,2020-01,Current,1,2,400.0
40617261,4317995726,2020-01-17,20000,13,,1,2020,3,Friday,2019-03-25,298.0,2019-03,2020-01,Current,1,3,600.0
46399565,4324438791,2020-01-17,30000,12,,1,2020,3,Friday,2019-05-10,252.0,2019-05,2020-01,Current,1,2,600.0
50685259,4329563752,2020-01-17,10000,13,,1,2020,3,Friday,2019-11-25,53.0,2019-11,2020-01,Current,1,3,300.0
47426906,4322375136,2020-01-17,20000,13,,1,2020,3,Friday,2019-06-15,216.0,2019-06,2020-01,Current,1,3,600.0
47548676,4317939253,2020-01-17,20000,13,,1,2020,3,Friday,2019-06-08,223.0,2019-06,2020-01,Current,1,3,600.0
39838550,4329195920,2020-01-17,200000,13,Purchase on behalf of someone,1,2020,3,Friday,2019-05-29,233.0,2019-05,2020-01,Current,1,3,6000.0
29221414,4317295102,2020-01-17,500000,12,Purchase on behalf of someone,1,2020,3,Friday,2019-06-14,217.0,2019-06,2020-01,Current,1,2,10000.0
45375624,4329764827,2020-01-18,10000,13,Purchase on behalf of someone,1,2020,3,Saturday,2019-12-26,23.0,2019-12,2020-01,Current,1,3,300.0
41261520,4338394946,2020-01-18,20000,14,,1,2020,3,Saturday,2018-03-06,683.0,2018-03,2020-01,Current,1,4,800.0
46829877,4336127444,2020-01-18,50000,14,Purchase on behalf of someone,1,2020,3,Saturday,2019-05-08,255.0,2019-05,2020-01,Current,1,4,2000.0
45340531,4331806130,2020-01-18,100000,13,,1,2020,3,Saturday,2019-02-22,330.0,2019-02,2020-01,Current,1,3,3000.0
36995170,4340243645,2020-01-18,200000,12,,1,2020,3,Saturday,2019-11-22,57.0,2019-11,2020-01,Current,1,2,4000.0
44574858,4332181399,2020-01-18,50000,14,,1,2020,3,Saturday,2018-12-11,403.0,2018-12,2020-01,Current,1,4,2000.0
45275608,4341202218,2020-01-18,10000,14,,1,2020,3,Saturday,2019-12-04,45.0,2019-12,2020-01,Current,1,4,400.0
51338993,4337507892,2020-01-18,10000,12,,1,2020,3,Saturday,2019-12-27,22.0,2019-12,2020-01,Current,1,2,200.0
42957625,4330513436,2020-01-18,100000,12,,1,2020,3,Saturday,2018-09-19,486.0,2018-09,2020-01,Current,1,2,2000.0
5340057,4331447389,2020-01-18,20000,12,,1,2020,3,Saturday,2019-05-16,247.0,2019-05,2020-01,Current,1,2,400.0
45581446,4332489267,2020-01-18,10000,12,,1,2020,3,Saturday,2020-01-18,0.0,2020-01,2020-01,New,1,2,200.0
46262184,4338883474,2020-01-18,10000,12,,1,2020,3,Saturday,2019-03-10,314.0,2019-03,2020-01,Current,1,2,200.0
51927998,4330122881,2020-01-18,30000,12,,1,2020,3,Saturday,2020-01-15,3.0,2020-01,2020-01,New,1,2,600.0
51808882,4340730432,2020-01-18,10000,13,,1,2020,3,Saturday,2019-12-19,30.0,2019-12,2020-01,Current,1,3,300.0
50817417,4338309768,2020-01-18,50000,12,,1,2020,3,Saturday,2019-11-15,64.0,2019-11,2020-01,Current,1,2,1000.0
50150206,4335870425,2020-01-18,50000,12,,1,2020,3,Saturday,2019-10-23,87.0,2019-10,2020-01,Current,1,2,1000.0
38439803,4332573312,2020-01-18,300000,12,,1,2020,3,Saturday,2019-02-05,347.0,2019-02,2020-01,Current,1,2,6000.0
47584634,4332462744,2020-01-18,100000,12,,1,2020,3,Saturday,2020-01-18,0.0,2020-01,2020-01,New,1,2,2000.0
3464359,4333207891,2020-01-18,100000,12,,1,2020,3,Saturday,2019-01-06,377.0,2019-01,2020-01,Current,1,2,2000.0
48600601,4341599465,2020-01-18,50000,14,,1,2020,3,Saturday,2019-08-12,159.0,2019-08,2020-01,Current,1,4,2000.0
33255704,4337452709,2020-01-18,20000,13,,1,2020,3,Saturday,2019-07-10,192.0,2019-07,2020-01,Current,1,3,600.0
30607947,4334633738,2020-01-18,200000,14,,1,2020,3,Saturday,2019-02-22,330.0,2019-02,2020-01,Current,1,4,8000.0
44207346,4334269272,2020-01-18,30000,12,,1,2020,3,Saturday,2019-09-16,124.0,2019-09,2020-01,Current,1,2,600.0
52076919,4339347318,2020-01-18,30000,12,,1,2020,3,Saturday,2020-01-05,13.0,2020-01,2020-01,New,1,2,600.0
11850572,4331715148,2020-01-18,30000,12,,1,2020,3,Saturday,2018-08-24,512.0,2018-08,2020-01,Current,1,2,600.0
43512980,4335740927,2020-01-18,30000,12,,1,2020,3,Saturday,2020-01-18,0.0,2020-01,2020-01,New,1,2,600.0
50186597,4335908177,2020-01-18,100000,12,,1,2020,3,Saturday,2019-11-12,67.0,2019-11,2020-01,Current,1,2,2000.0
37175245,4333790480,2020-01-18,50000,12,,1,2020,3,Saturday,2018-09-17,488.0,2018-09,2020-01,Current,1,2,1000.0
42567552,4331756309,2020-01-18,20000,14,,1,2020,3,Saturday,2018-07-15,552.0,2018-07,2020-01,Current,1,4,800.0
39376483,4334268615,2020-01-18,50000,12,,1,2020,3,Saturday,2018-05-27,601.0,2018-05,2020-01,Current,1,2,1000.0
14620840,4346197094,2020-01-19,100000,12,,1,2020,3,Sunday,2018-03-02,688.0,2018-03,2020-01,Current,1,2,2000.0
49248217,4348497676,2020-01-19,20000,13,,1,2020,3,Sunday,2019-09-18,123.0,2019-09,2020-01,Current,2,3,600.0
25827673,4348620725,2020-01-19,50000,14,,1,2020,3,Sunday,2019-11-25,55.0,2019-11,2020-01,Current,1,4,2000.0
50179404,4343570304,2020-01-19,10000,12,,1,2020,3,Sunday,2020-01-02,17.0,2020-01,2020-01,New,1,2,200.0
51423589,4344906810,2020-01-19,200000,12,,1,2020,3,Sunday,2019-12-07,43.0,2019-12,2020-01,Current,1,2,4000.0
31982174,4345812137,2020-01-19,100000,13,Purchase on behalf of someone,1,2020,3,Sunday,2017-04-19,1005.0,2017-04,2020-01,Current,1,3,3000.0
41862341,4352644954,2020-01-19,50000,13,Purchase on behalf of someone,1,2020,3,Sunday,2018-05-25,604.0,2018-05,2020-01,Current,1,3,1500.0
52530258,4342266364,2020-01-19,100000,13,,1,2020,3,Sunday,2020-01-13,6.0,2020-01,2020-01,New,1,3,3000.0
38563498,4342485672,2020-01-19,10000,12,,1,2020,3,Sunday,2018-03-09,681.0,2018-03,2020-01,Current,6,2,200.0
38563498,4342485672,2020-01-19,10000,12,,1,2020,3,Sunday,2018-03-09,681.0,2018-03,2020-01,Current,6,2,200.0
52019273,4352210091,2020-01-19,200000,12,,1,2020,3,Sunday,2019-12-25,25.0,2019-12,2020-01,Current,1,2,4000.0
5047202,4341829159,2020-01-19,50000,12,,1,2020,3,Sunday,2017-11-12,798.0,2017-11,2020-01,Current,1,2,1000.0
34481675,4342765757,2020-01-19,300000,13,Purchase on behalf of someone,1,2020,3,Sunday,2016-02-16,1433.0,2016-02,2020-01,Current,1,3,9000.0
39602375,4344330109,2020-01-19,50000,12,,1,2020,3,Sunday,2019-08-19,153.0,2019-08,2020-01,Current,1,2,1000.0
8799806,4343444930,2020-01-19,20000,12,,1,2020,3,Sunday,2019-09-12,129.0,2019-09,2020-01,Current,1,2,400.0
43987352,4347338961,2020-01-19,20000,13,,1,2020,3,Sunday,2018-10-28,448.0,2018-10,2020-01,Current,1,3,600.0
44988128,4346197757,2020-01-19,10000,12,,1,2020,3,Sunday,2019-01-13,371.0,2019-01,2020-01,Current,1,2,200.0
44043755,4347274861,2020-01-19,100000,14,,1,2020,3,Sunday,2018-12-14,401.0,2018-12,2020-01,Current,1,4,4000.0
48521606,4347367767,2020-01-19,20000,12,,1,2020,3,Sunday,2019-08-05,167.0,2019-08,2020-01,Current,1,2,400.0
40568407,4343283386,2020-01-19,200000,12,,1,2020,3,Sunday,2017-12-16,764.0,2017-12,2020-01,Current,1,2,4000.0
42221312,4352269809,2020-01-19,100000,12,,1,2020,3,Sunday,2018-06-14,584.0,2018-06,2020-01,Current,1,2,2000.0
44446611,4342218049,2020-01-19,10000,12,,1,2020,3,Sunday,2020-01-16,3.0,2020-01,2020-01,New,1,2,200.0
41574072,4347362695,2020-01-19,100000,12,,1,2020,3,Sunday,2018-04-19,640.0,2018-04,2020-01,Current,1,2,2000.0
44433550,4351476505,2020-01-19,20000,13,,1,2020,3,Sunday,2019-02-15,338.0,2019-02,2020-01,Current,1,3,600.0
32862255,4352437124,2020-01-19,50000,12,,1,2020,3,Sunday,2018-06-06,592.0,2018-06,2020-01,Current,1,2,1000.0
49260607,4349462136,2020-01-19,30000,13,Purchase on behalf of someone,1,2020,3,Sunday,2019-09-11,130.0,2019-09,2020-01,Current,1,3,900.0
45384660,4345336093,2020-01-19,100000,13,Purchase on behalf of someone,1,2020,3,Sunday,2019-06-25,208.0,2019-06,2020-01,Current,1,3,3000.0
50827469,4344253966,2020-01-19,20000,13,,1,2020,3,Sunday,2019-11-15,65.0,2019-11,2020-01,Current,1,3,600.0
45615780,4344027664,2020-01-19,200000,12,,1,2020,3,Sunday,2019-06-20,213.0,2019-06,2020-01,Current,1,2,4000.0
51961575,4345797215,2020-01-19,10000,12,,1,2020,3,Sunday,2019-12-25,25.0,2019-12,2020-01,Current,1,2,200.0
50033241,4341696043,2020-01-19,20000,13,,1,2020,3,Sunday,2019-10-18,93.0,2019-10,2020-01,Current,1,3,600.0
45064961,4344161267,2020-01-19,10000,14,,1,2020,3,Sunday,2019-01-24,360.0,2019-01,2020-01,Current,1,4,400.0
24447130,4348002142,2020-01-19,100000,14,,1,2020,3,Sunday,2018-08-11,526.0,2018-08,2020-01,Current,1,4,4000.0
3002366,4345423020,2020-01-19,20000,13,,1,2020,3,Sunday,2020-01-16,3.0,2020-01,2020-01,New,1,3,600.0
32410168,4356386991,2020-01-20,50000,14,,1,2020,4,Monday,2019-09-05,137.0,2019-09,2020-01,Current,1,4,2000.0
39849767,4356569635,2020-01-20,100000,12,,1,2020,4,Monday,2018-04-25,635.0,2018-04,2020-01,Current,1,2,2000.0
40398715,4359320525,2020-01-20,50000,12,,1,2020,4,Monday,2019-02-13,341.0,2019-02,2020-01,Current,1,2,1000.0
40369380,4355767561,2020-01-20,30000,12,,1,2020,4,Monday,2020-01-20,0.0,2020-01,2020-01,New,1,2,600.0
49689409,4360380759,2020-01-20,20000,13,,1,2020,4,Monday,2019-11-29,52.0,2019-11,2020-01,Current,1,3,600.0
47449469,4355878537,2020-01-20,10000,14,,1,2020,4,Monday,2019-07-24,180.0,2019-07,2020-01,Current,1,4,400.0
41126234,4356860276,2020-01-20,30000,13,,1,2020,4,Monday,2019-11-11,70.0,2019-11,2020-01,Current,1,3,900.0
50511128,4363354331,2020-01-20,20000,12,,1,2020,4,Monday,2019-11-30,51.0,2019-11,2020-01,Current,1,2,400.0
40270531,4363561230,2020-01-20,20000,12,,1,2020,4,Monday,2017-11-28,783.0,2017-11,2020-01,Current,1,2,400.0
41452237,4364454421,2020-01-20,20000,12,,1,2020,4,Monday,2019-01-02,383.0,2019-01,2020-01,Current,1,2,400.0
37377451,4356013162,2020-01-20,20000,12,,1,2020,4,Monday,2020-01-20,0.0,2020-01,2020-01,New,1,2,400.0
44822329,4356459440,2020-01-20,30000,12,,1,2020,4,Monday,2018-12-29,387.0,2018-12,2020-01,Current,1,2,600.0
46717942,4362895690,2020-01-20,20000,12,,1,2020,4,Monday,2019-12-10,41.0,2019-12,2020-01,Current,1,2,400.0
44661715,4356220030,2020-01-20,50000,12,,1,2020,4,Monday,2019-06-03,231.0,2019-06,2020-01,Current,1,2,1000.0
7189217,4354560817,2020-01-20,30000,14,,1,2020,4,Monday,2018-12-04,412.0,2018-12,2020-01,Current,1,4,1200.0
32363003,4361596169,2020-01-20,50000,13,,1,2020,4,Monday,2019-11-22,59.0,2019-11,2020-01,Current,1,3,1500.0
653029,4361115633,2020-01-20,10000,12,,1,2020,4,Monday,2017-05-20,975.0,2017-05,2020-01,Current,1,2,200.0
40437944,4362165908,2020-01-20,10000,13,,1,2020,4,Monday,2017-12-11,770.0,2017-12,2020-01,Current,1,3,300.0
41600897,4355886266,2020-01-20,20000,12,,1,2020,4,Monday,2018-11-18,428.0,2018-11,2020-01,Current,1,2,400.0
40274645,4358910435,2020-01-20,50000,12,,1,2020,4,Monday,2019-07-05,199.0,2019-07,2020-01,Current,1,2,1000.0
5566684,4363426836,2020-01-20,50000,12,,1,2020,4,Monday,2019-10-10,102.0,2019-10,2020-01,Current,1,2,1000.0
40995302,4356147724,2020-01-20,100000,14,,1,2020,4,Monday,2018-02-07,712.0,2018-02,2020-01,Current,1,4,4000.0
46745804,4355997470,2020-01-20,30000,12,,1,2020,4,Monday,2019-06-14,220.0,2019-06,2020-01,Current,1,2,600.0
20894853,4357227098,2020-01-20,10000,13,,1,2020,4,Monday,2018-06-06,593.0,2018-06,2020-01,Current,1,3,300.0
39905135,4360880774,2020-01-20,50000,13,,1,2020,4,Monday,2017-09-08,864.0,2017-09,2020-01,Current,1,3,1500.0
44848313,4356353275,2020-01-20,10000,12,,1,2020,4,Monday,2019-01-01,384.0,2019-01,2020-01,Current,1,2,200.0
38829919,4361504948,2020-01-20,20000,13,,1,2020,4,Monday,2017-05-10,985.0,2017-05,2020-01,Current,1,3,600.0
8746028,4354777232,2020-01-20,100000,12,,1,2020,4,Monday,2019-02-21,333.0,2019-02,2020-01,Current,1,2,2000.0
46365265,4353942276,2020-01-20,500000,12,Purchase on behalf of someone,1,2020,4,Monday,2019-03-17,309.0,2019-03,2020-01,Current,1,2,10000.0
39305575,4377914710,2020-01-21,10000,13,Purchase on behalf of someone,1,2020,4,Tuesday,2018-12-15,402.0,2018-12,2020-01,Current,1,3,300.0
44697316,4376072096,2020-01-21,20000,13,,1,2020,4,Tuesday,2018-12-20,397.0,2018-12,2020-01,Current,1,3,600.0
44592809,4373384124,2020-01-21,50000,14,,1,2020,4,Tuesday,2019-08-09,165.0,2019-08,2020-01,Current,1,4,2000.0
46140381,4366256277,2020-01-21,50000,14,,1,2020,4,Tuesday,2019-03-11,316.0,2019-03,2020-01,Current,1,4,2000.0
39861516,4372259015,2020-01-21,100000,14,,1,2020,4,Tuesday,2017-10-13,830.0,2017-10,2020-01,Current,1,4,4000.0
1081014,4367053025,2020-01-21,10000,12,,1,2020,4,Tuesday,2017-09-01,872.0,2017-09,2020-01,Current,1,2,200.0
34436721,4374745173,2020-01-21,50000,13,,1,2020,4,Tuesday,2016-08-02,1267.0,2016-08,2020-01,Current,1,3,1500.0
44509356,4377251334,2020-01-21,20000,14,,1,2020,4,Tuesday,2019-12-04,48.0,2019-12,2020-01,Current,1,4,800.0
39271516,4375262143,2020-01-21,100000,13,Purchase on behalf of someone,1,2020,4,Tuesday,2018-09-26,482.0,2018-09,2020-01,Current,1,3,3000.0
33093486,4370885371,2020-01-21,10000,15,,1,2020,4,Tuesday,2019-11-10,72.0,2019-11,2020-01,Current,1,4,400.0
52751805,4377556917,2020-01-21,50000,13,,1,2020,4,Tuesday,2020-01-21,0.0,2020-01,2020-01,New,1,3,1500.0
42349128,4372136979,2020-01-21,10000,13,,1,2020,4,Tuesday,2019-09-02,141.0,2019-09,2020-01,Current,1,3,300.0
50434381,4368238284,2020-01-21,200000,12,,1,2020,4,Tuesday,2019-11-14,68.0,2019-11,2020-01,Current,1,2,4000.0
31815719,4372795408,2020-01-21,10000,15,,1,2020,4,Tuesday,2018-05-02,629.0,2018-05,2020-01,Current,1,4,400.0
42472467,4376874029,2020-01-21,20000,13,,1,2020,4,Tuesday,2019-02-05,350.0,2019-02,2020-01,Current,1,3,600.0
36963298,4371534244,2020-01-21,10000,14,,1,2020,4,Tuesday,2016-12-31,1116.0,2016-12,2020-01,Current,1,4,400.0
47963121,4369246079,2020-01-21,20000,12,,1,2020,4,Tuesday,2019-07-03,202.0,2019-07,2020-01,Current,1,2,400.0
44490472,4377536703,2020-01-21,50000,15,,1,2020,4,Tuesday,2019-01-05,381.0,2019-01,2020-01,Current,1,4,2000.0
42837071,4372374790,2020-01-21,50000,12,,1,2020,4,Tuesday,2018-08-22,517.0,2018-08,2020-01,Current,1,2,1000.0
1636911,4372232735,2020-01-21,100000,12,,1,2020,4,Tuesday,2018-03-28,664.0,2018-03,2020-01,Current,1,2,2000.0
45717149,4370982979,2020-01-21,100000,12,,1,2020,4,Tuesday,2019-11-29,53.0,2019-11,2020-01,Current,1,2,2000.0
43884090,4368853151,2020-01-21,300000,12,,1,2020,4,Tuesday,2018-10-31,447.0,2018-10,2020-01,Current,1,2,6000.0
22869382,4375660361,2020-01-21,100000,12,,1,2020,4,Tuesday,2017-06-24,941.0,2017-06,2020-01,Current,1,2,2000.0
23404900,4373914526,2020-01-21,50000,12,,1,2020,4,Tuesday,2018-02-08,712.0,2018-02,2020-01,Current,1,2,1000.0
4858228,4373305368,2020-01-21,50000,12,,1,2020,4,Tuesday,2019-11-20,62.0,2019-11,2020-01,Current,1,2,1000.0
50426257,4377291554,2020-01-21,30000,13,,1,2020,4,Tuesday,2019-12-08,44.0,2019-12,2020-01,Current,1,3,900.0
2757271,4375973523,2020-01-21,30000,12,,1,2020,4,Tuesday,2019-05-13,253.0,2019-05,2020-01,Current,1,2,600.0
46165444,4372566756,2020-01-21,100000,12,,1,2020,4,Tuesday,2019-03-04,323.0,2019-03,2020-01,Current,1,2,2000.0
39786764,4369153399,2020-01-21,50000,13,,1,2020,4,Tuesday,2019-12-24,28.0,2019-12,2020-01,Current,1,3,1500.0
19258829,4371681094,2020-01-21,100000,12,,1,2020,4,Tuesday,2018-04-20,641.0,2018-04,2020-01,Current,1,2,2000.0
26368426,4375268030,2020-01-21,200000,12,,1,2020,4,Tuesday,2016-12-06,1141.0,2016-12,2020-01,Current,1,2,4000.0
41652035,4367504745,2020-01-21,50000,14,,1,2020,4,Tuesday,2019-04-02,294.0,2019-04,2020-01,Current,1,4,2000.0
34310712,4384637711,2020-01-22,20000,13,,1,2020,4,Wednesday,2018-07-15,556.0,2018-07,2020-01,Current,1,3,600.0
36671570,4383651690,2020-01-22,100000,14,Purchase on behalf of someone,1,2020,4,Wednesday,2016-11-28,1150.0,2016-11,2020-01,Current,1,4,4000.0
37324600,4393054793,2020-01-22,50000,12,,1,2020,4,Wednesday,2017-02-28,1058.0,2017-02,2020-01,Current,1,2,1000.0
39155454,4385412730,2020-01-22,100000,14,,1,2020,4,Wednesday,2017-06-09,957.0,2017-06,2020-01,Current,1,4,4000.0
6169154,4383301910,2020-01-22,50000,12,,1,2020,4,Wednesday,2019-08-05,170.0,2019-08,2020-01,Current,1,2,1000.0
33730932,4382522320,2020-01-22,100000,13,,1,2020,4,Wednesday,2018-10-08,471.0,2018-10,2020-01,Current,1,3,3000.0
52030682,4391552257,2020-01-22,100000,12,,1,2020,4,Wednesday,2019-12-25,28.0,2019-12,2020-01,Current,1,2,2000.0
46493634,4384210322,2020-01-22,50000,13,,1,2020,4,Wednesday,2019-04-03,294.0,2019-04,2020-01,Current,1,3,1500.0
1354481,4384715863,2020-01-22,50000,14,,1,2020,4,Wednesday,2017-06-03,963.0,2017-06,2020-01,Current,1,4,2000.0
49097654,4394609562,2020-01-22,30000,14,,1,2020,4,Wednesday,2019-11-02,81.0,2019-11,2020-01,Current,1,4,1200.0
44273335,4383930744,2020-01-22,300000,12,,1,2020,4,Wednesday,2018-12-04,414.0,2018-12,2020-01,Current,1,2,6000.0
15665608,4389019641,2020-01-22,100000,13,Purchase on behalf of someone,1,2020,4,Wednesday,2018-06-29,572.0,2018-06,2020-01,Current,1,3,3000.0
46173298,4214625248,2020-01-22,20000,13,,1,2020,4,Wednesday,2019-10-14,100.0,2019-10,2020-01,Current,1,3,600.0
40669532,4216690618,2020-01-22,50000,12,,1,2020,4,Wednesday,2018-05-16,616.0,2018-05,2020-01,Current,1,2,1000.0
51162215,4218991485,2020-01-22,100000,12,,1,2020,4,Wednesday,2019-11-29,54.0,2019-11,2020-01,Current,1,2,2000.0
41132565,4218330416,2020-01-22,30000,12,,1,2020,4,Wednesday,2018-04-17,645.0,2018-04,2020-01,Current,1,2,600.0
39853740,4385853709,2020-01-22,10000,12,,1,2020,4,Wednesday,2018-05-04,628.0,2018-05,2020-01,Current,1,2,200.0
40674181,4382769543,2020-01-22,10000,13,,1,2020,4,Wednesday,2018-02-24,697.0,2018-02,2020-01,Current,1,3,300.0
44207873,4395476404,2020-01-22,20000,14,,1,2020,4,Wednesday,2019-07-14,192.0,2019-07,2020-01,Current,1,4,800.0
28092946,4382613782,2020-01-22,500000,12,,1,2020,4,Wednesday,2019-03-14,314.0,2019-03,2020-01,Current,1,2,10000.0
11341604,4389971264,2020-01-22,20000,12,,1,2020,4,Wednesday,2019-08-21,154.0,2019-08,2020-01,Current,1,2,400.0
4831183,4381328731,2020-01-22,10000,12,,1,2020,4,Wednesday,2018-08-20,520.0,2018-08,2020-01,Current,1,2,200.0
46066668,4381611865,2020-01-22,50000,12,,1,2020,4,Wednesday,2019-04-07,290.0,2019-04,2020-01,Current,1,2,1000.0
49681361,4392245743,2020-01-22,30000,14,,1,2020,4,Wednesday,2019-10-06,108.0,2019-10,2020-01,Current,1,4,1200.0
47700119,4381123458,2020-01-22,100000,13,,1,2020,4,Wednesday,2019-06-18,218.0,2019-06,2020-01,Current,1,3,3000.0
41510566,4383820714,2020-01-22,100000,12,,1,2020,4,Wednesday,2018-04-09,653.0,2018-04,2020-01,Current,1,2,2000.0
42975677,4390197015,2020-01-22,100000,12,,1,2020,4,Wednesday,2018-10-23,456.0,2018-10,2020-01,Current,1,2,2000.0
43608034,4395402539,2020-01-22,50000,14,,1,2020,4,Wednesday,2018-10-09,470.0,2018-10,2020-01,Current,1,4,2000.0
41722702,4379860202,2020-01-22,20000,14,,1,2020,4,Wednesday,2019-01-29,358.0,2019-01,2020-01,Current,1,4,800.0
47112967,4382864173,2020-01-22,10000,12,,1,2020,4,Wednesday,2019-11-23,60.0,2019-11,2020-01,Current,1,2,200.0
40966362,4385838360,2020-01-22,20000,12,,1,2020,4,Wednesday,2019-08-08,167.0,2019-08,2020-01,Current,1,2,400.0
47778818,4386022905,2020-01-22,50000,12,,1,2020,4,Wednesday,2019-09-03,141.0,2019-09,2020-01,Current,1,2,1000.0
39984876,4393046508,2020-01-22,50000,12,,1,2020,4,Wednesday,2019-11-29,54.0,2019-11,2020-01,Current,1,2,1000.0
